ad_id,account_id,city_name,district_name,inserted_date,have_mini_cv,have_full_cv
119446380,2508824,Hà Nội,Quận Hà Đông,4/19/2021,0,0
119446547,485909,Hà Nội,Quận Hoàng Mai,4/19/2021,0,0
119446669,9379209,Đà Nẵng,Quận Hải Châu,4/19/2021,0,0
119446985,896958,Đà Nẵng,Quận Cẩm Lệ,4/19/2021,0,0
119447154,18959714,Tp Hồ Chí Minh,Quận Bình Thạnh,4/19/2021,0,0
119447160,18903936,Hà Nội,Quận Đống Đa,4/19/2021,1,0
119447311,19888309,Hà Nội,Quận Nam Từ Liêm,4/19/2021,0,0
119447749,19888330,Tp Hồ Chí Minh,Quận 12,4/19/2021,0,0
119447753,16110279,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,4/19/2021,0,0
119447763,11680107,Tp Hồ Chí Minh,Quận 10,4/19/2021,0,0
119448035,13184447,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,4/19/2021,1,0
119448134,18244252,Hà Nội,Quận Cầu Giấy,4/19/2021,0,0
119448253,17970615,Tp Hồ Chí Minh,Quận 5,4/19/2021,0,0
119448277,491289,Tp Hồ Chí Minh,Quận Gò Vấp,4/19/2021,0,0
119448283,4752147,Hà Nội,Quận Hà Đông,4/19/2021,0,0
119448360,19665646,Tp Hồ Chí Minh,Quận 4,4/19/2021,0,0
119448573,19888510,Bình Dương,Thành phố Thuận An,4/19/2021,0,0
119448607,19150011,Tp Hồ Chí Minh,Quận Bình Tân,4/19/2021,0,0
119448695,15930370,Tp Hồ Chí Minh,Quận 5,4/19/2021,0,0
119448718,17369278,Tp Hồ Chí Minh,Quận 7,4/19/2021,0,0
119448769,19346019,Hà Nội,Quận Nam Từ Liêm,4/19/2021,0,0
119448797,19879273,Tp Hồ Chí Minh,Quận Bình Thạnh,4/19/2021,0,0
119448926,18442522,Hà Nội,Quận Hai Bà Trưng,4/19/2021,0,0
119448935,16108646,Tp Hồ Chí Minh,Quận 5,4/19/2021,0,0
119449018,19819392,Hà Nội,Quận Cầu Giấy,4/19/2021,0,0
119449102,18061545,Tp Hồ Chí Minh,Quận 1,4/19/2021,0,0
119449452,13614325,Vĩnh Long,Thành phố Vĩnh Long,4/19/2021,0,0
119449472,19705812,Tp Hồ Chí Minh,Quận 12,4/19/2021,0,0
119449585,2831092,Đà Nẵng,Quận Sơn Trà,4/19/2021,0,0
119449607,3538431,Tp Hồ Chí Minh,Quận Gò Vấp,4/19/2021,0,0
119449957,3658576,Hà Nội,Quận Long Biên,4/19/2021,1,1
119450261,19626068,Tp Hồ Chí Minh,Quận Bình Thạnh,4/19/2021,0,0
119450285,19764317,Tp Hồ Chí Minh,Huyện Hóc Môn,4/19/2021,0,0
119450461,825347,Tp Hồ Chí Minh,Quận 10,4/19/2021,1,0
119450910,1477993,Hà Nội,Quận Thanh Xuân,4/19/2021,0,0
119450924,1704971,Tp Hồ Chí Minh,Quận Bình Tân,4/19/2021,0,0
119451157,1399537,Tp Hồ Chí Minh,Quận 10,4/19/2021,0,0
119451263,19734358,Bình Dương,Thị xã Bến Cát,4/19/2021,1,0
119451369,4418251,Đà Nẵng,Quận Thanh Khê,4/19/2021,0,0
119451534,9275167,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,4/19/2021,1,0
119451648,10498402,Tp Hồ Chí Minh,Quận Gò Vấp,4/19/2021,0,0
119451712,16807534,Tp Hồ Chí Minh,Quận Tân Phú,4/19/2021,0,0
119451716,486318,Tp Hồ Chí Minh,Quận Tân Phú,4/19/2021,1,0
119451976,10165662,Tp Hồ Chí Minh,Huyện Hóc Môn,4/19/2021,0,0
119451981,4775047,Hà Nội,Quận Thanh Xuân,4/19/2021,0,0
119452037,4681841,Đà Nẵng,Quận Liên Chiểu,4/19/2021,0,0
119452182,3063463,Bến Tre,Huyện Châu Thành,4/19/2021,0,0
119452219,19261598,Vĩnh Long,Thành phố Vĩnh Long,4/19/2021,1,0
119452405,13439968,Tp Hồ Chí Minh,Quận Bình Tân,4/19/2021,0,0
119452481,265245,Đắk Lắk,Thành phố Buôn Ma Thuột,4/19/2021,0,0
119452632,19610526,Đà Nẵng,Quận Cẩm Lệ,4/19/2021,0,0
119452749,16111815,Hà Nội,Quận Thanh Xuân,4/19/2021,0,0
119452866,13503663,Tp Hồ Chí Minh,Quận 7,4/19/2021,0,0
119453196,19606573,Tp Hồ Chí Minh,Quận 3,4/19/2021,1,0
119453409,14837043,Đà Nẵng,Quận Thanh Khê,4/19/2021,0,0
119453482,19869298,Tp Hồ Chí Minh,Quận 8,4/19/2021,0,0
119453661,12326486,Hà Nội,Quận Hoàng Mai,4/19/2021,0,0
119453747,18010780,Tp Hồ Chí Minh,Quận 6,4/19/2021,1,0
119453849,19442317,Tp Hồ Chí Minh,Quận 7,4/19/2021,0,0
119453854,14171340,Tp Hồ Chí Minh,Huyện Củ Chi,4/19/2021,0,0
119454044,15579570,Tp Hồ Chí Minh,Quận 1,4/19/2021,0,0
119454070,19889123,Đồng Nai,Thành phố Biên Hòa,4/19/2021,0,0
119454100,15357527,Đà Nẵng,Huyện Hòa Vang,4/19/2021,0,0
119454135,19442317,Tp Hồ Chí Minh,Huyện Nhà Bè,4/19/2021,0,0
119454201,17072034,Tp Hồ Chí Minh,Quận Gò Vấp,4/19/2021,0,0
119454373,3794916,Tp Hồ Chí Minh,Quận 7,4/19/2021,0,0
119454405,19889123,Đồng Nai,Thành phố Biên Hòa,4/19/2021,0,0
119454438,19889690,Tp Hồ Chí Minh,Quận 8,4/19/2021,0,0
119454543,19889730,Tp Hồ Chí Minh,Quận 8,4/19/2021,0,0
119454627,15642558,Tp Hồ Chí Minh,Quận 6,4/19/2021,0,0
119454632,3918693,Đà Nẵng,Quận Hải Châu,4/19/2021,0,0
119454712,12759354,Bà Rịa - Vũng Tàu,Thành phố Vũng Tàu,4/19/2021,0,0
119454859,19889767,Đồng Nai,Thành phố Biên Hòa,4/19/2021,0,0
119455206,19889893,Tp Hồ Chí Minh,Quận 12,4/19/2021,0,0
119455237,16295530,Tp Hồ Chí Minh,Quận Tân Phú,4/19/2021,0,0
119455284,701567,Tp Hồ Chí Minh,Quận 8,4/19/2021,0,0
119455683,16887697,Tp Hồ Chí Minh,Quận Bình Tân,4/19/2021,0,0
119455699,19545490,Tp Hồ Chí Minh,Quận Bình Thạnh,4/19/2021,0,0
119455867,19890036,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,4/19/2021,0,0
119455889,19626532,Hà Nội,Quận Nam Từ Liêm,4/19/2021,0,0
119456100,17694500,Tp Hồ Chí Minh,Quận 6,4/19/2021,0,0
119456149,9625057,Tp Hồ Chí Minh,Quận Gò Vấp,4/19/2021,0,1
119456268,18866824,Tp Hồ Chí Minh,Quận 8,4/19/2021,0,0
119456425,13007813,Tp Hồ Chí Minh,Quận Tân Bình,4/19/2021,0,0
119456462,14176201,Đà Nẵng,Quận Liên Chiểu,4/19/2021,0,0
119456492,2040706,Tp Hồ Chí Minh,Huyện Bình Chánh,4/19/2021,1,0
119456553,2027069,Đồng Nai,Thành phố Biên Hòa,4/19/2021,0,0
119456646,18623171,Tp Hồ Chí Minh,Quận 5,4/19/2021,0,0
119456847,10388186,Tp Hồ Chí Minh,Quận 12,4/19/2021,0,0
119456958,13680744,Tp Hồ Chí Minh,Quận Bình Thạnh,4/19/2021,0,0
119457052,19890132,Tp Hồ Chí Minh,Quận Bình Thạnh,4/19/2021,0,0
119457163,19873546,Tp Hồ Chí Minh,Quận Tân Phú,4/19/2021,0,0
119457499,19890297,Hải Phòng,Quận Dương Kinh,4/19/2021,0,0
119457738,9249674,Tp Hồ Chí Minh,Quận 12,4/19/2021,0,0
119458035,19890341,Bình Dương,Thị xã Bến Cát,4/19/2021,0,0
119458370,16824804,Tp Hồ Chí Minh,Quận Gò Vấp,4/19/2021,0,0
119458509,9265687,Tp Hồ Chí Minh,Quận Gò Vấp,4/19/2021,0,0
119458594,3296525,Hà Nội,Quận Hoàng Mai,4/19/2021,0,0
119458646,19616379,Tp Hồ Chí Minh,Huyện Hóc Môn,4/19/2021,0,0
119458663,10505248,Đà Nẵng,Quận Liên Chiểu,4/19/2021,1,0
119458729,9197136,Tiền Giang,Huyện Gò Công Tây,4/19/2021,0,0
119458997,3975578,Bắc Ninh,Thành phố Bắc Ninh,4/19/2021,0,0
119459048,19617913,Đồng Nai,Huyện Nhơn Trạch,4/19/2021,1,0
119459101,15272012,Đồng Nai,Thành phố Biên Hòa,4/19/2021,0,0
119459277,15272012,Tp Hồ Chí Minh,Quận Gò Vấp,4/19/2021,0,0
119459540,1213043,Tp Hồ Chí Minh,Quận 12,4/19/2021,0,0
119459548,19819392,Hà Nội,Quận Cầu Giấy,4/19/2021,0,0
119459632,1885704,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,4/19/2021,0,0
119459684,16889523,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,4/19/2021,0,0
119460158,18001973,Tp Hồ Chí Minh,Quận Gò Vấp,4/19/2021,0,0
119460239,19511525,Tp Hồ Chí Minh,Quận Bình Tân,4/19/2021,0,0
119460378,19768427,Đà Nẵng,Quận Liên Chiểu,4/19/2021,1,0
119460404,17720427,Tp Hồ Chí Minh,Quận Bình Tân,4/19/2021,0,0
119460446,19890857,Bình Dương,Thị xã Dĩ An,4/19/2021,0,0
119460591,18886428,Tp Hồ Chí Minh,Quận 7,4/19/2021,1,0
119460621,11434492,Tp Hồ Chí Minh,Quận 8,4/19/2021,0,0
119460697,19890901,Tp Hồ Chí Minh,Quận 3,4/19/2021,0,0
119460949,19416261,Hà Nội,Quận Cầu Giấy,4/19/2021,0,0
119460998,9939213,Tp Hồ Chí Minh,Quận Gò Vấp,4/19/2021,1,0
119461018,19430354,Hà Nội,Quận Long Biên,4/19/2021,0,0
119461096,10979060,Tp Hồ Chí Minh,Quận Tân Bình,4/19/2021,1,0
119461124,18772869,Tp Hồ Chí Minh,Quận 8,4/19/2021,1,0
119461223,19448639,Tp Hồ Chí Minh,Quận Bình Thạnh,4/19/2021,0,0
119461384,11612773,Tp Hồ Chí Minh,Quận Tân Phú,4/19/2021,0,0
119461447,19814865,Hà Nội,Quận Nam Từ Liêm,4/19/2021,0,0
119461456,19891042,Tp Hồ Chí Minh,Huyện Hóc Môn,4/19/2021,0,0
119457538,19890200,Bình Dương,Thị xã Dĩ An,4/19/2021,0,0
119461667,12861644,Tp Hồ Chí Minh,Quận 8,4/19/2021,1,0
119461708,17369278,Tp Hồ Chí Minh,Quận 2 - Thành phố Thủ Đức,4/19/2021,0,0
119461796,761334,An Giang,Huyện Chợ Mới,4/19/2021,0,0
119461918,13629550,Hà Nội,Quận Cầu Giấy,4/19/2021,1,0
119461982,19626068,Tp Hồ Chí Minh,Quận Bình Thạnh,4/19/2021,0,0
119462151,12029731,Hà Nội,Quận Đống Đa,4/19/2021,0,0
119462298,19757089,Hà Nội,Quận Cầu Giấy,4/19/2021,0,0
119462424,19704750,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,4/19/2021,0,0
119462438,19891221,Tp Hồ Chí Minh,Quận 12,4/19/2021,0,0
119462603,17553992,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,4/19/2021,0,0
119462728,1026457,Bà Rịa - Vũng Tàu,Thị xã Phú Mỹ,4/19/2021,0,0
119463089,10249894,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,4/19/2021,0,0
119463117,18433326,Tp Hồ Chí Minh,Quận 7,4/19/2021,0,0
119463116,9700513,Tp Hồ Chí Minh,Quận 12,4/19/2021,0,0
119463213,18307200,Tp Hồ Chí Minh,Quận Gò Vấp,4/19/2021,1,0
119463283,14659172,Tp Hồ Chí Minh,Huyện Hóc Môn,4/19/2021,0,0
119463262,19891254,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,4/19/2021,0,0
119463594,19861663,An Giang,Thành phố Long Xuyên,4/19/2021,0,0
119463621,15596502,Tp Hồ Chí Minh,Quận Bình Thạnh,4/19/2021,1,0
119463806,18274648,Tp Hồ Chí Minh,Quận 7,4/19/2021,0,0
119463912,485909,Hà Nội,Quận Thanh Xuân,4/19/2021,0,0
119464166,11765683,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,4/19/2021,0,0
119464178,485909,Hà Nội,Quận Long Biên,4/19/2021,0,0
119464500,14842240,Tp Hồ Chí Minh,Quận 12,4/19/2021,0,0
119464520,19148421,Tp Hồ Chí Minh,Quận 2 - Thành phố Thủ Đức,4/19/2021,0,0
119464533,19862109,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,4/19/2021,0,0
119464886,19891610,Bình Định,Thành phố Qui Nhơn,4/19/2021,0,0
119465022,15668714,Tp Hồ Chí Minh,Huyện Hóc Môn,4/19/2021,0,0
119465106,19729305,Tp Hồ Chí Minh,Quận 12,4/19/2021,0,0
119465142,18060184,Tp Hồ Chí Minh,Huyện Hóc Môn,4/19/2021,1,0
119465478,10362184,Đà Nẵng,Quận Cẩm Lệ,4/19/2021,0,0
119465491,19454976,Đà Nẵng,Quận Cẩm Lệ,4/19/2021,0,0
119465510,19656678,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,4/19/2021,0,0
119465634,14567032,Đà Nẵng,Quận Cẩm Lệ,4/19/2021,0,0
119465637,18276877,Bình Dương,Thành phố Thuận An,4/19/2021,0,0
119465742,14451708,Cần Thơ,Quận Ninh Kiều,4/19/2021,0,0
119465775,16238113,Tp Hồ Chí Minh,Quận Tân Bình,4/19/2021,0,0
119465872,19250129,Đà Nẵng,Quận Hải Châu,4/19/2021,0,0
119466177,9454975,Đà Nẵng,Quận Ngũ Hành Sơn,4/19/2021,0,0
119466184,16931239,Đà Nẵng,Quận Hải Châu,4/19/2021,0,0
119466205,8996870,Đà Nẵng,Quận Ngũ Hành Sơn,4/19/2021,0,0
119466291,11953957,Đồng Nai,Thành phố Biên Hòa,4/19/2021,0,0
119466380,17267878,Tp Hồ Chí Minh,Quận 11,4/19/2021,0,0
119466475,17013910,Tp Hồ Chí Minh,Quận Tân Bình,4/19/2021,0,0
119466648,18559078,Bình Dương,Huyện Phú Giáo,4/19/2021,0,0
119466885,18856548,Đắk Lắk,Thành phố Buôn Ma Thuột,4/19/2021,0,0
119466979,19626702,Hà Nội,Quận Thanh Xuân,4/19/2021,0,0
119467081,11823538,Thanh Hóa,Thành phố Thanh Hóa,4/19/2021,0,0
119467118,19880081,Tp Hồ Chí Minh,Quận Phú Nhuận,4/19/2021,0,0
119467309,10159191,Tp Hồ Chí Minh,Quận 2 - Thành phố Thủ Đức,4/19/2021,0,0
119467385,13671794,Tp Hồ Chí Minh,Quận Tân Phú,4/19/2021,0,0
119467410,16974980,Tp Hồ Chí Minh,Quận Bình Tân,4/19/2021,1,0
119467907,16555977,Tp Hồ Chí Minh,Quận Phú Nhuận,4/19/2021,0,0
119467950,2468187,Tây Ninh,Huyện Hòa Thành,4/19/2021,0,0
119468064,11035451,Bình Dương,Huyện Bàu Bàng,4/19/2021,0,0
119468241,19653799,Hà Nội,Quận Hai Bà Trưng,4/19/2021,0,0
119468404,13987517,Đà Nẵng,Quận Liên Chiểu,4/19/2021,0,0
119468444,11916406,Tp Hồ Chí Minh,Quận 3,4/19/2021,0,0
119468577,4174488,Lâm Đồng,Thành phố Đà Lạt,4/19/2021,0,0
119468652,19890202,Tp Hồ Chí Minh,Quận Gò Vấp,4/19/2021,1,0
119468772,16864734,Đồng Nai,Thành phố Biên Hòa,4/19/2021,0,0
119468807,19254327,Bình Dương,Thành phố Thủ Dầu Một,4/19/2021,0,0
119468821,18298480,Thừa Thiên Huế,Thị xã Hương Thủy,4/19/2021,0,0
119468853,17369278,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,4/19/2021,0,0
119468928,16555977,Tp Hồ Chí Minh,Quận Phú Nhuận,4/19/2021,0,0
119469139,19892549,Bình Dương,Thị xã Dĩ An,4/19/2021,0,0
119469258,5482682,Tp Hồ Chí Minh,Quận Tân Bình,4/19/2021,1,0
119469310,199038,Đà Nẵng,Quận Thanh Khê,4/19/2021,0,0
119469333,16018726,Tp Hồ Chí Minh,Quận 10,4/19/2021,0,0
119469334,18797402,Tp Hồ Chí Minh,Quận 7,4/19/2021,0,0
119469365,16439242,Đà Nẵng,Quận Cẩm Lệ,4/19/2021,0,0
119469370,9423359,Tp Hồ Chí Minh,Quận 7,4/19/2021,0,0
119469468,11754276,Bình Dương,Thành phố Thuận An,4/19/2021,0,0
119469522,1361813,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,4/19/2021,1,0
119469567,15884463,Tp Hồ Chí Minh,Quận 8,4/19/2021,0,0
119469657,16974980,Tp Hồ Chí Minh,Quận Bình Tân,4/19/2021,1,0
119469788,15610457,Đà Nẵng,Huyện Hòa Vang,4/19/2021,0,0
119469819,8943824,Đà Nẵng,Quận Ngũ Hành Sơn,4/19/2021,0,0
119469847,19472869,Tp Hồ Chí Minh,Quận Tân Bình,4/19/2021,1,0
119470067,14567032,Đà Nẵng,Quận Cẩm Lệ,4/19/2021,0,0
119470334,14750807,Tp Hồ Chí Minh,Quận 9 - Thành phố Thủ Đức,4/19/2021,0,0
119470378,11826749,Tp Hồ Chí Minh,Quận 12,4/19/2021,0,0
119470510,19892715,Tp Hồ Chí Minh,Quận 11,4/19/2021,0,0
119470722,18467648,Hà Nội,Huyện Đông Anh,4/19/2021,0,0
119470953,18535880,Tp Hồ Chí Minh,Quận Bình Thạnh,4/19/2021,0,0
119471100,16555977,Tp Hồ Chí Minh,Quận Phú Nhuận,4/19/2021,0,0
119471321,16734052,Tp Hồ Chí Minh,Quận Tân Bình,4/19/2021,0,0
119471396,19886354,Tp Hồ Chí Minh,Huyện Hóc Môn,4/19/2021,0,0
119471430,19316576,Tp Hồ Chí Minh,Quận 12,4/19/2021,0,0
119471703,9894915,Tp Hồ Chí Minh,Quận 4,4/19/2021,0,0
119471912,16555977,Tp Hồ Chí Minh,Quận Phú Nhuận,4/19/2021,0,0
119471973,17479035,An Giang,Huyện Chợ Mới,4/19/2021,0,0
119472111,291881,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,4/19/2021,0,0
119472311,15547043,Tp Hồ Chí Minh,Quận 1,4/19/2021,0,0
119472314,19015893,Tp Hồ Chí Minh,Quận Bình Thạnh,4/19/2021,0,0
119472363,19486443,Tp Hồ Chí Minh,Quận 12,4/19/2021,1,0
119472358,19893235,Tp Hồ Chí Minh,Quận 8,4/19/2021,0,0
119472421,19847539,Đà Nẵng,Quận Cẩm Lệ,4/19/2021,0,0
119472466,12737824,Tp Hồ Chí Minh,Quận Bình Tân,4/19/2021,0,0
119472590,13417301,Tp Hồ Chí Minh,Quận Bình Tân,4/19/2021,0,0
119472667,19768652,Tp Hồ Chí Minh,Huyện Bình Chánh,4/19/2021,0,0
119472716,4155040,Bình Dương,Thị xã Tân Uyên,4/19/2021,0,0
119472849,18453079,Tp Hồ Chí Minh,Quận Gò Vấp,4/19/2021,1,0
119473160,19665646,Tp Hồ Chí Minh,Quận 1,4/19/2021,0,0
119473537,287326,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,4/19/2021,0,0
119473590,9961622,Đà Nẵng,Quận Liên Chiểu,4/19/2021,0,0
119473605,12469366,Tp Hồ Chí Minh,Quận Bình Thạnh,4/19/2021,0,0
119473613,2345163,Hà Nội,Quận Đống Đa,4/19/2021,0,0
119473951,3467469,Tp Hồ Chí Minh,Quận Gò Vấp,4/19/2021,0,0
119473959,19893686,Tp Hồ Chí Minh,Quận 12,4/19/2021,0,0
119474169,14417538,Tp Hồ Chí Minh,Quận 12,4/19/2021,0,0
119474193,10842338,Tp Hồ Chí Minh,Quận 7,4/19/2021,1,0
119474254,933202,Hà Nội,Quận Đống Đa,4/19/2021,0,0
119474288,13281553,Hà Nội,Quận Cầu Giấy,4/19/2021,0,0
119474434,14536773,Tp Hồ Chí Minh,Quận Bình Tân,4/19/2021,0,0
119474469,19685876,Tp Hồ Chí Minh,Quận 12,4/19/2021,0,0
119474845,17497034,Bà Rịa - Vũng Tàu,Thị xã Phú Mỹ,4/19/2021,0,0
119474998,1095768,Tp Hồ Chí Minh,Quận Tân Bình,4/19/2021,0,0
119475082,17377717,Tp Hồ Chí Minh,Quận 8,4/19/2021,0,0
119475092,18917536,Tp Hồ Chí Minh,Huyện Hóc Môn,4/19/2021,1,1
119475117,15857581,Bình Dương,Thị xã Dĩ An,4/19/2021,0,0
119475162,16556332,Tp Hồ Chí Minh,Huyện Hóc Môn,4/19/2021,0,0
119475168,18408436,Đà Nẵng,Quận Hải Châu,4/19/2021,0,0
119475656,19894057,Vĩnh Long,Thành phố Vĩnh Long,4/19/2021,0,0
119475797,2114155,Quảng Nam,Huyện Duy Xuyên,4/19/2021,0,0
119475851,17840349,Cần Thơ,Huyện Cờ Đỏ,4/19/2021,0,0
119475900,19893830,Tp Hồ Chí Minh,Quận 7,4/19/2021,0,0
119475945,19759604,Tp Hồ Chí Minh,Quận 7,4/19/2021,0,0
119475972,2089242,Tp Hồ Chí Minh,Quận Tân Phú,4/19/2021,0,0
119476191,13826510,Hậu Giang,Huyện Châu Thành A,4/19/2021,1,0
119476333,18921791,Tp Hồ Chí Minh,Huyện Củ Chi,4/19/2021,0,0
119476458,537703,Tp Hồ Chí Minh,Quận 7,4/19/2021,0,1
119476495,13006162,Cần Thơ,Quận Ninh Kiều,4/19/2021,0,0
119476548,19893991,Tp Hồ Chí Minh,Quận Gò Vấp,4/19/2021,0,0
119476601,19888233,Tp Hồ Chí Minh,Huyện Bình Chánh,4/19/2021,0,0
119476623,3980309,Hà Nội,Quận Đống Đa,4/19/2021,0,0
119476858,754257,Tp Hồ Chí Minh,Quận 3,4/19/2021,0,0
119476888,13301428,Tp Hồ Chí Minh,Quận 7,4/19/2021,0,0
119476999,19793503,Hà Nội,Quận Hà Đông,4/19/2021,0,0
119477018,19893550,Đồng Nai,Thành phố Biên Hòa,4/19/2021,0,0
119477412,14924426,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,4/19/2021,1,0
119477523,19811032,Hà Nội,Quận Nam Từ Liêm,4/19/2021,0,0
119477671,19894897,Đồng Nai,Thành phố Biên Hòa,4/19/2021,0,0
119477690,19894801,Tp Hồ Chí Minh,Quận Bình Tân,4/19/2021,1,0
119477864,18186818,Hà Nội,Quận Ba Đình,4/19/2021,0,0
119477883,10929155,Hà Nội,Quận Hà Đông,4/19/2021,1,0
119477925,13584954,Tp Hồ Chí Minh,Quận 1,4/19/2021,0,0
119477945,2964608,Tp Hồ Chí Minh,Quận Bình Tân,4/19/2021,0,0
119478190,19439748,Tp Hồ Chí Minh,Quận 1,4/19/2021,0,0
119478329,17328708,Tp Hồ Chí Minh,Quận Gò Vấp,4/19/2021,0,0
119478365,12730370,Tp Hồ Chí Minh,Quận Tân Bình,4/19/2021,0,0
119478691,19819392,Hà Nội,Quận Cầu Giấy,4/19/2021,0,0
119478903,17901662,Cần Thơ,Quận Ninh Kiều,4/19/2021,0,0
119479081,1944087,Tp Hồ Chí Minh,Quận Bình Thạnh,4/19/2021,0,0
119479134,19760563,Hà Nội,Quận Bắc Từ Liêm,4/19/2021,0,0
119479159,13409209,Tp Hồ Chí Minh,Quận Bình Thạnh,4/19/2021,0,0
119479170,291447,Bình Dương,Thành phố Thủ Dầu Một,4/19/2021,0,0
119479183,19895468,Tp Hồ Chí Minh,Quận 7,4/19/2021,1,0
119479225,12444272,Tp Hồ Chí Minh,Quận 8,4/19/2021,1,0
119479610,16342974,Đà Nẵng,Quận Ngũ Hành Sơn,4/19/2021,0,0
119479656,14924764,Tp Hồ Chí Minh,Quận 6,4/19/2021,0,0
119479710,3490691,Tp Hồ Chí Minh,Quận Gò Vấp,4/19/2021,0,0
119479770,19895685,Tp Hồ Chí Minh,Quận 6,4/19/2021,1,0
119479827,12806311,Tp Hồ Chí Minh,Quận 4,4/19/2021,0,0
119480194,17404982,Tp Hồ Chí Minh,Quận Bình Thạnh,4/20/2021,0,0
119480261,17337383,Tp Hồ Chí Minh,Huyện Củ Chi,4/20/2021,0,0
119480290,19895962,Tp Hồ Chí Minh,Quận Gò Vấp,4/20/2021,0,0
119480309,19755124,Nghệ An,Thành phố Vinh,4/20/2021,1,0
119480404,19602425,Tp Hồ Chí Minh,Quận 2 - Thành phố Thủ Đức,4/20/2021,0,0
119480436,17225134,Tp Hồ Chí Minh,Quận 4,4/20/2021,1,0
119480457,17529483,Cần Thơ,Quận Ninh Kiều,4/20/2021,0,0
119480597,10701871,Tp Hồ Chí Minh,Huyện Hóc Môn,4/20/2021,0,0
119480758,19860893,Tp Hồ Chí Minh,Quận Bình Thạnh,4/20/2021,0,0
119480831,13061201,Tp Hồ Chí Minh,Quận 10,4/20/2021,1,0
119480869,18770784,Tp Hồ Chí Minh,Quận Bình Tân,4/20/2021,0,0
119481072,17920343,Hà Nam,Huyện Duy Tiên,4/20/2021,0,0
119481319,17108164,Tp Hồ Chí Minh,Quận 12,4/20/2021,0,0
119481518,19774297,Bình Dương,Thị xã Bến Cát,4/20/2021,0,0
119481576,4914367,Tp Hồ Chí Minh,Quận 1,4/20/2021,0,0
119481777,12323702,Tp Hồ Chí Minh,Quận 2 - Thành phố Thủ Đức,4/20/2021,0,0
119481924,10406656,Tp Hồ Chí Minh,Quận 12,4/20/2021,1,0
119481935,18324267,Tiền Giang,Thành phố Mỹ Tho,4/20/2021,0,0
119481986,5146296,Hà Nội,Huyện Đông Anh,4/20/2021,1,0
119482228,19896771,Hà Nội,Quận Cầu Giấy,4/20/2021,0,0
119482277,13700238,Tp Hồ Chí Minh,Huyện Bình Chánh,4/20/2021,1,0
119482317,17211371,Tp Hồ Chí Minh,Quận Bình Tân,4/20/2021,0,0
119482453,122628,Tp Hồ Chí Minh,Huyện Nhà Bè,4/20/2021,0,0
119482516,17279664,Hà Nội,Quận Long Biên,4/20/2021,1,0
119482526,19721963,Tp Hồ Chí Minh,Huyện Bình Chánh,4/20/2021,0,0
119482549,13980269,Đà Nẵng,Quận Liên Chiểu,4/20/2021,0,0
119482566,13700238,Tp Hồ Chí Minh,Huyện Bình Chánh,4/20/2021,1,0
119482739,19896858,Tp Hồ Chí Minh,Quận Bình Tân,4/20/2021,0,0
119482924,19896858,Tp Hồ Chí Minh,Huyện Bình Chánh,4/20/2021,0,0
119482935,18697643,Tp Hồ Chí Minh,Quận Bình Thạnh,4/20/2021,0,0
119483016,13138058,Tp Hồ Chí Minh,Quận Tân Phú,4/20/2021,0,0
119483046,3122416,Đồng Nai,Huyện Vĩnh Cửu,4/20/2021,0,0
119483514,9598363,Hà Nội,Quận Long Biên,4/20/2021,0,0
119483573,19430354,Hà Nội,Huyện Mê Linh,4/20/2021,0,0
119483659,13827575,Tp Hồ Chí Minh,Quận Tân Bình,4/20/2021,0,0
119483688,18889947,Tp Hồ Chí Minh,Quận 12,4/20/2021,0,0
119483773,19430354,Hà Nội,Quận Thanh Xuân,4/20/2021,0,0
119483891,9805602,Tp Hồ Chí Minh,Huyện Hóc Môn,4/20/2021,1,0
119484247,17350628,Tp Hồ Chí Minh,Quận Thủ Đức - Thành phố Thủ Đức,4/20/2021,0,0
119484578,4755494,Tp Hồ Chí Minh,Quận 12,4/20/2021,0,0
119484735,11971208,Tp Hồ Chí Minh,Quận 6,4/20/2021,1,0
119484737,19303873,Tp Hồ Chí Minh,Quận 12,4/20/2021,0,0
119484939,4299701,Tp Hồ Chí Minh,Quận Gò Vấp,4/20/2021,0,0
